CustomerID,Name,Email,Country,Gender,Age,Segment,RegistrationDate
3319,Jason Vincent,toddcollins@example.org,Belgium,Female,47,Discount Seeker,2022-12-30
3320,Rebecca Hamilton,idecker@example.net,France,Male,53,Discount Seeker,2021-05-16
3321,Rebecca Martinez,richardmark@example.net,Italy,Other,46,Regular,2020-12-17
3322,Shelby Duarte,wgarner@example.com,Spain,Female,35,Premium,2021-04-09
3323,Rachel Soto,zacharyroberts@example.org,Spain,Male,19,Discount Seeker,2021-07-12
3324,Sheena Lambert,marcusbell@example.org,France,Male,36,Regular,2021-12-24
3325,Bobby Duran,ydunn@example.net,France,Other,65,Discount Seeker,2020-08-10
3326,Robert Wong,malonedawn@example.net,Sweden,Male,22,Discount Seeker,2021-09-01
3327,Sean Erickson,ybell@example.com,Germany,Other,35,Discount Seeker,2021-10-26
3328,Jasmine Perry,doughertyjulie@example.org,Spain,Female,40,Regular,2020-06-15
3329,Douglas Fuller,richard96@example.net,Spain,Male,63,Premium,2021-04-30
3330,Joshua Craig,jameswood@example.net,Germany,Other,52,Regular,2021-04-15
3331,Miguel Newton,westjeffrey@example.org,Italy,Female,62,Regular,2022-01-16
3332,Sean Murray,athompson@example.org,Germany,Other,51,Discount Seeker,2022-02-23
3333,James Medina,hicksrachel@example.net,France,Female,62,Premium,2021-11-24
3334,Jon Bowers DVM,christina43@example.com,Netherlands,Female,21,Premium,2022-10-28
3335,Brenda Gomez,seanstevens@example.com,Germany,Male,42,Discount Seeker,2022-05-21
3336,Rachel Alvarez,ebarnes@example.com,Italy,Male,41,Discount Seeker,2020-05-13
3337,Chris Mullen,wfisher@example.org,Italy,Male,23,One-Time,2020-05-09
3338,Heather Evans,stewartthomas@example.org,Germany,Female,19,Discount Seeker,2021-07-23
3339,Amy Chapman,schneiderbrandon@example.com,Germany,Female,30,Regular,2023-01-08
3340,Jacqueline Kelly,johnroberts@example.com,France,Male,24,Regular,2020-05-23
3341,William Mcbride,vdiaz@example.org,Spain,Other,28,Discount Seeker,2021-09-16
3342,Beverly Jenkins,welchrose@example.net,Germany,Female,50,Regular,2021-02-06
3343,Amanda Owens,jonesjill@example.com,France,Female,38,Regular,2020-04-21
3344,Mary Summers MD,fbass@example.org,Italy,Other,31,Premium,2022-09-26
3345,Stephen Shaw,rcobb@example.com,Sweden,Female,25,Regular,2022-07-30
3346,Nicholas Ruiz,gmclean@example.net,Italy,Male,24,Discount Seeker,2022-01-23
3347,John Smith,aquinn@example.com,Poland,Female,29,Regular,2023-01-02
3348,Rachael Reyes,jeansmith@example.com,Germany,Female,59,Regular,2023-02-07
3349,Greg Burke,alvin91@example.com,Poland,Male,42,Regular,2020-10-24
3350,Melissa Smith,audreylopez@example.com,Italy,Female,32,Regular,2020-12-11
3351,Emily Massey,cindyhenderson@example.org,France,Other,35,Regular,2021-06-18
3352,Henry Robinson,patelnicholas@example.com,Poland,Male,22,Regular,2020-07-14
3353,Sean Lewis,kingjessica@example.net,Italy,Female,37,One-Time,2022-04-23
3354,Jesse Hancock,aaronmurphy@example.com,Belgium,Male,63,Regular,2021-09-10
3355,Timothy Francis,sabrinaperez@example.net,Spain,Female,24,Premium,2021-06-13
3356,Sara Gay,fgutierrez@example.com,Poland,Other,62,Premium,2022-04-17
3357,Brandon Harris,charles30@example.org,Sweden,Other,62,Regular,2021-07-14
3358,Christina Lester,ibarton@example.org,Spain,Female,29,Regular,2021-10-05
3359,Marco Rose,dana17@example.net,Poland,Other,48,Discount Seeker,2021-09-25
3360,Shawn Roman,lambalexandra@example.net,France,Female,19,Regular,2022-10-23
3361,Angela Jackson,zrivera@example.net,Belgium,Female,50,Discount Seeker,2023-02-17
3362,Gregory Oliver,amandadunlap@example.org,Italy,Other,55,Regular,2020-09-19
3363,Joseph Blevins,kelleyjennifer@example.org,Germany,Male,19,Regular,2022-09-30
3364,Toni Brown MD,ilopez@example.net,France,Female,33,Regular,2020-06-26
3365,Mrs. Suzanne Garcia,audrey30@example.net,Sweden,Male,57,One-Time,2022-10-30
3366,Jose Moore,kennethbranch@example.com,France,Male,26,Regular,2020-09-05
3367,David Cook,michael01@example.com,Poland,Female,36,Regular,2021-12-15
3368,Anthony Parker,coleamanda@example.net,Italy,Male,42,Regular,2021-03-14
3369,Lisa Barron,jward@example.com,Italy,Other,20,Premium,2020-09-03
3370,Emma Russell,zyoung@example.com,Italy,Other,56,Regular,2023-01-26
3371,Elizabeth Logan PhD,carlagarcia@example.com,Belgium,Other,39,Regular,2021-08-19
3372,Linda Peterson,butlergabrielle@example.net,Spain,Female,38,Regular,2022-11-10
3373,Wesley Hardin,yhendrix@example.net,Germany,Other,44,Regular,2020-09-07
3374,Anthony Molina,ernestwright@example.net,Netherlands,Male,32,Regular,2022-11-13
3375,Charles Holloway,edwinmiller@example.com,Poland,Female,33,Discount Seeker,2020-10-09
3376,Jennifer Santos,khouston@example.com,Italy,Other,21,Discount Seeker,2021-10-05
3377,Cory Nelson,reesealex@example.net,Italy,Other,62,Discount Seeker,2020-11-13
3378,Robert Schultz,travis28@example.net,Italy,Other,42,Premium,2021-03-24
3379,Dakota Thomas,choidonna@example.com,Poland,Male,46,Premium,2022-03-10
3380,Johnny Anderson,angelacrosby@example.org,Germany,Male,49,Regular,2022-08-17
3381,Edward Lopez,riverawendy@example.net,France,Male,21,Regular,2022-11-04
3382,Brittany Welch,ysmith@example.org,Spain,Male,26,Regular,2020-05-06
3383,Carrie Mcconnell,josebarnes@example.com,France,Male,55,Premium,2021-06-22
3384,Deborah Blevins,mschwartz@example.com,Italy,Male,50,Regular,2021-07-11
3385,Allison Harrell,ryan43@example.org,France,Female,64,Premium,2020-06-04
3386,Erin Randall,otrujillo@example.net,Belgium,Female,28,Discount Seeker,2020-08-24
3387,Jordan Dixon DDS,sbailey@example.net,Italy,Male,45,Regular,2022-08-17
3388,Angela Price,butlerdavid@example.org,Spain,Other,33,Regular,2022-11-25
3389,Brandon Davis,angelasmith@example.com,Netherlands,Female,54,Premium,2022-10-06
3390,Destiny Mullins,molinachristina@example.org,Belgium,Other,30,Regular,2022-04-19
3391,Gary Wolf,melody89@example.com,Netherlands,Female,23,Regular,2022-05-31
3392,Tiffany Hudson,charles14@example.com,Poland,Female,42,Discount Seeker,2021-04-17
3393,Tina Hall,panderson@example.net,Spain,Female,46,Discount Seeker,2022-08-24
3394,Tina Ortiz,daniellewilkins@example.com,Sweden,Other,57,Regular,2021-10-09
3395,Nicholas Snyder,michelle86@example.net,Sweden,Male,48,One-Time,2021-03-10
3396,Jennifer Marsh,jbarker@example.net,Germany,Female,45,One-Time,2022-07-01
3397,Matthew Bates,moniquemoore@example.org,France,Female,56,Discount Seeker,2020-12-16
3398,Paige Rodriguez,ericbrooks@example.org,Spain,Other,64,Discount Seeker,2022-07-13
3399,Kayla Simmons,erin67@example.com,Spain,Female,42,Regular,2022-02-08
3400,Albert Avery III,timothyadams@example.com,Belgium,Female,47,Regular,2022-12-19
3401,Kenneth Cook,halldaisy@example.org,Netherlands,Female,53,Premium,2022-09-10
3402,Gregory Cobb,carol28@example.net,Belgium,Male,39,Premium,2022-04-12
3403,Joshua Ellis III,thorntonkelly@example.net,Spain,Other,48,One-Time,2022-11-24
3404,Vickie Moore,hmorris@example.net,Italy,Male,30,Regular,2021-11-21
3405,Luis Snyder,matthew49@example.com,Germany,Male,50,Discount Seeker,2023-01-08
3406,Andrea Howard,hcollins@example.net,Poland,Female,43,Discount Seeker,2021-10-05
3407,Kyle Young,mcintyrebrendan@example.org,Sweden,Female,65,Discount Seeker,2021-12-18
3408,Sabrina Brown,fosterjames@example.org,Poland,Female,49,One-Time,2021-09-28
3409,Erin Alvarez,geraldcampbell@example.org,Netherlands,Other,55,Regular,2020-08-12
3410,Joshua Mcgee,kelsey92@example.com,France,Female,20,Premium,2022-06-24
3411,Anthony Fuller,ryan01@example.net,France,Female,54,Regular,2021-11-14
3412,Denise Leon,reneespencer@example.org,Spain,Male,45,Premium,2022-05-27
3413,Jessica Allen,vross@example.com,Netherlands,Other,40,Premium,2021-09-01
3414,Erin Nelson,reedbrenda@example.com,Belgium,Other,62,Regular,2020-09-10
3415,Jessica Foley,ischultz@example.com,Poland,Other,21,Discount Seeker,2020-06-03
3416,Gary Harris,claire11@example.net,Sweden,Female,65,Regular,2020-10-29
3417,Joseph Jarvis,owallace@example.net,Italy,Male,48,Regular,2023-03-10
3418,Holly Williams,suarezstacy@example.com,Germany,Female,58,Regular,2020-11-25
3419,Claudia Sanchez,nunezshawn@example.com,Germany,Other,60,Regular,2023-01-04
3420,Thomas Hughes,mgreen@example.com,Spain,Female,56,Premium,2022-08-01
3421,Jose Roberts,jsmith@example.net,Belgium,Other,27,Discount Seeker,2021-12-09
3422,Sandra Miller,lawsoncalvin@example.com,Netherlands,Male,56,Regular,2020-05-05
3423,Christian Byrd,kerry49@example.org,Spain,Male,25,Discount Seeker,2021-11-03
3424,Brett Hardin,abigailchambers@example.org,France,Other,63,Premium,2021-09-09
3425,Gabrielle Hudson,scott65@example.com,Sweden,Female,63,Discount Seeker,2022-06-13
3426,Amanda Smith,kevin94@example.net,France,Other,30,Regular,2021-08-09
3427,Elizabeth Riggs,qherrera@example.com,Sweden,Male,45,Regular,2021-02-21
3428,Jason Elliott,jessicagreer@example.com,Netherlands,Other,37,Regular,2020-09-06
3429,Amy Sullivan,kennethrodriguez@example.org,Sweden,Other,37,Discount Seeker,2022-11-08
3430,Julie Mcknight,rodriguezstephanie@example.net,Sweden,Other,23,Regular,2021-10-12
3431,Scott Miranda,john14@example.net,France,Other,54,Regular,2021-04-27
3432,Mr. Tommy Mcdonald,richard13@example.com,Poland,Male,35,One-Time,2022-07-13
3433,Monique Freeman,longmark@example.net,Italy,Other,43,Discount Seeker,2021-05-25
3434,Manuel Edwards,michelleherrera@example.com,Netherlands,Male,28,Regular,2021-11-03
3435,Sandra Craig,todd94@example.com,Belgium,Male,24,Discount Seeker,2021-09-25
3436,Anne Ortiz,moorerachael@example.net,France,Other,44,Regular,2021-10-15
3437,Autumn Lee,johnharmon@example.net,Sweden,Other,36,Regular,2021-05-13
3438,Aaron Smith,kinglindsay@example.com,Sweden,Male,29,Regular,2022-12-18
3439,Dawn Werner,zle@example.net,Poland,Male,63,One-Time,2022-12-11
3440,Belinda Bailey,ashley08@example.net,Spain,Male,49,One-Time,2021-04-17
3441,Mr. Miguel Powell Jr.,leemakayla@example.org,Spain,Other,25,Regular,2021-03-03
3442,Gregory Byrd,changsamuel@example.org,Belgium,Other,31,Regular,2020-04-30
3443,Richard Nelson,burnsryan@example.net,Spain,Male,21,Regular,2021-11-17
3444,Emily Frazier,jmckee@example.org,Spain,Male,34,One-Time,2021-01-02
3445,Phyllis Beck,rwallace@example.org,Sweden,Female,58,One-Time,2021-10-20
3446,Dr. Katelyn Allen DVM,jacqueline96@example.org,France,Other,28,Regular,2021-10-01
3447,Carl Ferguson,josephmiller@example.org,France,Female,23,Discount Seeker,2022-04-30
3448,Samantha Mullins,jonesjake@example.net,Sweden,Male,35,Discount Seeker,2021-03-25
3449,Emily Vasquez,theresa36@example.com,France,Female,19,Regular,2022-03-29
3450,Emily Joseph,ealexander@example.net,Italy,Female,49,Premium,2023-02-09
3451,Alison Padilla,beckrobin@example.net,France,Male,21,Regular,2021-05-22
3452,Patricia Kim,ann26@example.org,Netherlands,Male,60,Regular,2021-03-21
3453,Samuel White,uyoung@example.com,Germany,Male,31,Regular,2022-06-07
3454,Michelle Marsh,oliviashields@example.net,Germany,Female,56,Regular,2022-10-06
3455,Kevin Davis,emilykrueger@example.org,Netherlands,Female,48,One-Time,2021-11-28
3456,Matthew Morris,lindamiller@example.org,Poland,Other,45,Premium,2020-07-27
3457,Martin Bradley DVM,lisa46@example.com,Poland,Female,61,Regular,2022-09-27
3458,Lori Nelson,isabel25@example.net,Poland,Female,33,Regular,2022-03-03
3459,Tim Rodriguez,salinasgrace@example.net,Poland,Other,43,Regular,2021-08-06
3460,Daniel Morse,williamsmith@example.com,Sweden,Other,21,Regular,2023-03-18
3461,Juan Wong,vaughnjavier@example.net,Poland,Female,24,Regular,2020-11-11
3462,Phyllis Herrera,michelle14@example.com,Germany,Female,62,Premium,2022-01-27
3463,Alexis Jones,jamesmorris@example.org,Sweden,Other,26,Regular,2023-02-06
3464,Jeremy Weaver,asmith@example.net,Germany,Other,25,Regular,2020-08-30
3465,Jennifer Carter,kwilliams@example.org,Netherlands,Other,33,Premium,2022-04-19
3466,Karen Rodriguez,kimberlybennett@example.net,Poland,Female,57,Discount Seeker,2022-01-16
3467,John Pena,fieldsjacob@example.org,Belgium,Other,44,Regular,2022-10-25
3468,Douglas Mills,qhoffman@example.com,Italy,Male,58,Regular,2022-05-16
3469,Robin Walker,olivialambert@example.com,Poland,Male,58,Discount Seeker,2020-09-07
3470,Rebecca Scott,gmcdonald@example.net,Poland,Male,65,Premium,2021-07-06
3471,Andrew Robbins,chelseasmith@example.com,Poland,Other,46,Premium,2022-11-09
3472,Justin Mckinney,obrewer@example.com,Italy,Other,49,Discount Seeker,2022-09-02
3473,Matthew Wilson,hfleming@example.net,Sweden,Other,57,Regular,2020-10-21
3474,Jacqueline Berry,randygardner@example.net,France,Female,45,Regular,2020-07-17
3475,Adam Ramirez,yusandra@example.org,Belgium,Other,62,Discount Seeker,2021-11-29
3476,Steven Chandler,stephanie60@example.org,France,Other,42,Discount Seeker,2022-10-17
3477,Kenneth Hickman,piercewilliam@example.com,Netherlands,Other,30,One-Time,2020-12-27
3478,Brenda Cameron,jameschaney@example.net,Spain,Other,54,Regular,2021-06-04
3479,Samantha Lee,smithmichael@example.org,Germany,Male,49,Regular,2021-03-25
3480,Karen Morgan,nicholas35@example.org,France,Female,61,Regular,2021-08-20
3481,Morgan Torres,hernandezamy@example.org,Belgium,Male,46,Premium,2020-05-11
3482,Holly Lynn,aknight@example.org,France,Female,60,Regular,2020-08-13
3483,Shannon Chavez,fhickman@example.com,Italy,Male,31,Regular,2021-09-09
3484,Andrew Jenkins,ksolomon@example.com,Spain,Other,62,One-Time,2023-03-23
3485,Thomas Hale,riverasylvia@example.com,France,Male,45,Regular,2020-07-24
3486,Paige Welch,jason76@example.net,Germany,Male,38,Regular,2022-07-20
3487,Justin Gallagher,qellis@example.com,Sweden,Female,32,Regular,2021-05-08
3488,Douglas Collins,qrhodes@example.org,Netherlands,Other,48,Premium,2020-07-04
3489,Kaitlyn Young,jeremiahbaker@example.com,France,Other,26,Premium,2020-08-03
3490,Paul Porter,virginia51@example.org,Belgium,Male,62,Regular,2022-03-02
3491,Stephanie Trevino,jaclyn73@example.org,Poland,Male,54,Premium,2021-07-14
3492,Gregory Smith,megan27@example.org,France,Other,39,Regular,2022-07-21
3493,Sarah Macdonald,lisa47@example.com,Sweden,Other,65,Discount Seeker,2022-03-08
3494,Anthony Ashley,cmyers@example.com,Sweden,Other,59,Discount Seeker,2020-09-30
3495,Heather Peterson,williamtyler@example.org,Sweden,Male,32,Regular,2021-06-25
3496,Kenneth Phillips,joseph03@example.net,Netherlands,Male,36,Regular,2020-12-15
3497,Deanna Jennings,judith06@example.com,France,Male,23,Discount Seeker,2020-04-17
3498,Catherine Glenn,hjones@example.org,Poland,Other,55,Discount Seeker,2022-10-04
3499,Karen Weber,dware@example.com,Italy,Other,25,Premium,2021-12-28
3500,Andrew Pena,othomas@example.com,Poland,Male,38,Discount Seeker,2022-10-14
3501,Sherry Morton,yjones@example.org,Sweden,Other,65,Regular,2022-03-29
3502,Olivia Mcneil,andersoncarla@example.org,Germany,Female,21,Discount Seeker,2020-06-25
3503,Amanda Fernandez,karlmartin@example.org,Italy,Female,45,One-Time,2021-01-17
3504,Dana French,christinahickman@example.com,Poland,Female,61,Premium,2023-02-28
3505,Richard Olsen,davenportstephanie@example.com,Spain,Other,60,Discount Seeker,2021-06-09
3506,Mrs. Cristina Stark,psalazar@example.org,Italy,Male,43,Regular,2022-08-28
3507,Joshua Myers,caroldavis@example.net,Germany,Other,47,One-Time,2021-01-22
3508,Mike Williams,qhensley@example.com,Poland,Male,36,Regular,2021-09-16
3509,Kristi Mitchell,vchan@example.org,Italy,Female,61,Discount Seeker,2022-07-04
3510,Kenneth Molina,scottmichael@example.com,Belgium,Male,56,Premium,2020-09-13
3511,Abigail Wright,tortiz@example.org,Netherlands,Male,65,Regular,2020-11-09
3512,Allen Hawkins,opierce@example.com,Germany,Other,38,Premium,2021-10-20
3513,Michael Williams,garywright@example.org,Netherlands,Other,62,One-Time,2022-07-25
3514,Steven Howell,ann63@example.net,France,Female,63,Discount Seeker,2022-04-17
3515,Kimberly Kennedy,hmoore@example.com,Belgium,Other,31,Discount Seeker,2022-09-13
3516,Melissa King,lindabradley@example.com,Belgium,Female,63,One-Time,2021-02-10
3517,Ashley Sexton,hcollins@example.com,Sweden,Male,39,Premium,2020-12-26
3518,Philip Weaver,ruizandrew@example.org,Spain,Other,31,Regular,2020-04-13
3519,Joseph Collins,hernandezandrew@example.net,Italy,Other,65,Premium,2023-03-26
3520,Mary Smith,xward@example.com,Germany,Male,49,Regular,2020-12-04
3521,Joseph Harvey,brownpamela@example.com,Sweden,Female,60,Regular,2020-07-13
3522,John Santos,chanmichael@example.com,Spain,Male,53,Regular,2022-01-05
3523,Jillian Hill,halljennifer@example.org,Sweden,Female,45,Regular,2023-02-22
3524,Pamela Carter,jamesberry@example.com,Belgium,Female,43,Premium,2022-04-18
3525,Brenda Young,raymondmann@example.org,Sweden,Male,51,Premium,2022-05-29
3526,Brandon Green,jlevine@example.org,Netherlands,Female,62,Premium,2022-01-23
3527,Bernard Figueroa,vincent19@example.net,Italy,Other,53,One-Time,2020-10-27
3528,Jacob Bowen,ecrawford@example.net,Sweden,Male,26,Discount Seeker,2022-03-17
3529,Carl Jones,brandonallison@example.org,Poland,Other,21,One-Time,2020-10-23
3530,Heather Allen,taracole@example.org,Netherlands,Female,59,Regular,2022-08-02
3531,Sarah Molina,william91@example.com,Spain,Other,26,Regular,2021-05-23
3532,Lynn Watson,lisa16@example.org,Belgium,Other,48,Discount Seeker,2022-07-11
3533,Angela Guzman,mckeesteven@example.com,Netherlands,Male,31,Regular,2022-10-26
3534,Ashley Conner,robin48@example.com,Italy,Other,30,Regular,2021-07-15
3535,Brooke Anderson,holmesamy@example.net,Germany,Female,64,Regular,2021-04-06
3536,Matthew Farley,pluna@example.net,France,Other,27,Premium,2020-07-18
3537,Julia Jackson,kenneth43@example.net,Sweden,Female,61,Regular,2022-02-04
3538,Lisa Ford,ymartin@example.com,Spain,Male,24,Regular,2021-09-15
3539,Stuart Goodwin,jeffrey80@example.org,Poland,Female,29,Regular,2022-04-11
3540,Amber Shaffer,sarah04@example.org,Germany,Male,50,Premium,2022-11-09
3541,Sean Woodward,leashley@example.org,Poland,Other,45,Regular,2021-06-30
3542,Michael Webb,sperry@example.org,Spain,Other,64,Discount Seeker,2022-10-22
3543,Richard Benson,davidgreen@example.org,Sweden,Male,20,Premium,2021-12-21
3544,Richard Hall,robbinsjoseph@example.net,France,Male,43,Regular,2020-05-22
3545,Meghan Hernandez,danielpage@example.com,Belgium,Female,62,Discount Seeker,2020-07-01
3546,Jennifer Pruitt,travis56@example.net,Spain,Other,65,Premium,2021-01-12
3547,Madison Boyd,samantharobles@example.org,Sweden,Other,60,Premium,2020-04-20
3548,Victoria Nelson,frank98@example.net,France,Female,59,Regular,2021-08-26
3549,Tonya Holland,christina67@example.com,Sweden,Female,58,Regular,2021-04-12
3550,Mrs. Linda Clarke,ryandurham@example.net,Belgium,Female,18,Regular,2020-08-07
3551,Richard Powell,williamsjames@example.net,France,Male,23,Discount Seeker,2021-07-12
3552,Andrew Mata,reynoldsmegan@example.com,France,Female,59,Premium,2022-08-23
3553,Maria Turner,pgordon@example.net,Italy,Male,55,Regular,2020-07-14
3554,Matthew Williams,gregory31@example.com,Belgium,Female,62,Regular,2021-08-18
3555,Charles Thornton Jr.,xramos@example.com,France,Other,29,Premium,2022-11-18
3556,Craig Blanchard,rmatthews@example.com,Sweden,Female,59,Regular,2022-09-04
3557,Megan Grimes,greg78@example.net,Sweden,Female,54,Regular,2021-02-24
3558,Craig Wilcox,mcclainjohn@example.com,Spain,Male,38,Regular,2021-03-12
3559,David Villanueva,brentodom@example.com,France,Other,52,Premium,2021-03-28
3560,Christopher Carter,bmahoney@example.net,Spain,Female,62,Regular,2021-07-26
3561,Cheryl Fuentes,brianhall@example.org,Germany,Female,53,Regular,2022-09-03
3562,Jennifer Martinez,markfuentes@example.com,Belgium,Male,51,Discount Seeker,2021-08-17
3563,Herbert Ferguson,lbrown@example.com,France,Male,60,Premium,2020-08-18
3564,Mrs. Brittany Woodard PhD,stacey64@example.org,France,Male,56,Regular,2022-12-11
3565,Brooke Hess,andersonjesse@example.org,Spain,Male,53,Regular,2020-08-01
3566,Angela Davis,lynnoconnor@example.com,Belgium,Female,25,Discount Seeker,2022-04-26
3567,Patrick Daniel,cheryl41@example.net,Germany,Male,54,Regular,2020-05-04
3568,Michael Garrison,michael16@example.com,Italy,Other,28,Regular,2022-04-01
3569,Jose Banks,robert06@example.org,France,Other,34,Discount Seeker,2021-03-25
3570,Samuel Powers,patricia63@example.com,Germany,Male,25,Discount Seeker,2021-12-29
3571,Richard Ellis,edwardskeith@example.org,Netherlands,Female,52,Regular,2020-10-22
3572,Mary Mason,elizabeth69@example.com,Spain,Female,60,Regular,2021-08-02
3573,Elizabeth Jennings,gjohnson@example.org,Germany,Male,37,Discount Seeker,2022-03-17
3574,Andrew Hendricks,doconnor@example.net,Germany,Other,36,One-Time,2022-10-08
3575,Karla Palmer,medinajamie@example.com,Belgium,Male,54,Discount Seeker,2021-03-03
3576,Janice Sanchez,russellwilliam@example.net,Belgium,Other,38,Regular,2021-11-28
3577,Ann Roth,sarah90@example.com,Poland,Other,52,Premium,2022-07-12
3578,Kevin Cook,iblake@example.org,Italy,Other,24,Regular,2022-12-02
3579,Joseph Smith,jennifermoore@example.org,Germany,Male,20,Discount Seeker,2021-11-12
3580,Mrs. Mary Hancock,mmoore@example.com,Italy,Male,37,Regular,2022-12-18
3581,Douglas Owens,jessicajoseph@example.org,Italy,Male,56,Regular,2021-02-22
3582,Randy Munoz,dakota45@example.com,Italy,Other,40,Discount Seeker,2022-07-08
3583,Jennifer Snow,paul49@example.org,Netherlands,Male,64,Regular,2022-10-31
3584,Jose Butler,carlos85@example.com,Sweden,Male,53,Discount Seeker,2022-02-05
3585,Eric Jordan,elizabeth56@example.org,Netherlands,Female,42,Regular,2020-09-04
3586,Paul Gordon,jclark@example.org,Spain,Female,47,Regular,2021-07-16
3587,Joseph Ali,yrivera@example.org,France,Female,61,Regular,2020-05-21
3588,Michele Olson,andrewgonzalez@example.com,Sweden,Other,27,Discount Seeker,2021-04-09
3589,Karen Vargas,maryrodriguez@example.com,Italy,Male,58,Premium,2022-05-10
3590,Mr. Samuel Thomas,taylornicholas@example.com,Netherlands,Other,62,Premium,2022-07-30
3591,Matthew Shea,brittany08@example.net,Italy,Other,41,One-Time,2021-09-06
3592,Laurie Pierce,ashleycrawford@example.net,Spain,Female,27,Premium,2020-05-27
3593,Jordan Taylor,ndavis@example.org,Poland,Female,42,Regular,2022-03-13
3594,Patricia Wright,kelseybrown@example.org,Germany,Other,33,Regular,2021-02-09
3595,Danny Moore,christine30@example.com,France,Female,25,Regular,2022-09-19
3596,Diana Kim,redwards@example.com,France,Other,53,Regular,2023-03-11
3597,Manuel Steele,cory96@example.org,Sweden,Male,39,Regular,2021-11-23
3598,Jesse Murphy,kbrown@example.org,France,Female,39,Regular,2020-11-12
3599,Danny Finley,watsonjulia@example.com,Netherlands,Male,32,Regular,2021-04-24
3600,Blake Wood,mckenziecurtis@example.net,Netherlands,Male,24,Regular,2020-09-06
3601,Scott Khan,rogersrobert@example.com,Sweden,Male,42,Premium,2022-12-04
3602,Rebecca Horn,bethfreeman@example.net,France,Male,29,Regular,2020-06-07
3603,Katelyn Mendez,amarsh@example.org,Netherlands,Other,49,Premium,2021-07-01
3604,James Morris,kevin20@example.org,France,Other,40,Regular,2021-08-21
3605,Debbie Peters,amanda63@example.net,Netherlands,Other,35,Regular,2020-12-05
3606,Joel Murray,michael31@example.org,France,Male,28,Premium,2020-07-19
3607,Christian Shelton,morakristin@example.net,Poland,Female,29,Discount Seeker,2022-07-08
3608,Jennifer Reyes,bakersarah@example.org,Poland,Other,61,Regular,2021-04-22
3609,Natasha Rivas,jessicaboone@example.com,Sweden,Female,55,One-Time,2022-05-19
3610,Brenda Torres,jortiz@example.net,Spain,Female,18,One-Time,2023-01-17
3611,Wayne Robinson,campbelljames@example.org,Spain,Other,26,Regular,2021-02-23
3612,Tony Key,collinsstacy@example.com,Spain,Female,54,Premium,2022-06-11
3613,Crystal Edwards,wallacebrenda@example.org,Netherlands,Male,64,Regular,2020-08-12
3614,Andrew Ward,armstrongjoshua@example.org,Poland,Other,33,Discount Seeker,2021-07-26
3615,Edward Roth,erose@example.org,Sweden,Other,47,Regular,2021-11-22
3616,Robert Gomez,enelson@example.org,Spain,Female,40,Premium,2021-02-02
3617,Matthew Kennedy,krystal74@example.org,Belgium,Other,36,Regular,2020-11-23
3618,Willie Cole,christine99@example.net,Netherlands,Female,51,Discount Seeker,2021-03-12
3619,Tommy Wright,ericksonphillip@example.net,Italy,Female,58,Discount Seeker,2022-02-28
3620,Robert Sullivan,chad60@example.org,France,Female,44,Premium,2021-06-23
3621,Robert Bell,warnerangela@example.com,Poland,Male,58,Regular,2020-12-17
3622,Jennifer Miller,millerwendy@example.net,France,Male,64,Regular,2022-04-30
3623,Elizabeth Buchanan,marcfoster@example.com,Italy,Male,28,Regular,2021-12-22
3624,Douglas Roberts,tmarshall@example.net,Germany,Male,65,Discount Seeker,2021-06-23
3625,Makayla Velasquez,william81@example.com,Netherlands,Other,49,Regular,2021-11-10
3626,Danielle Morton,mcneilsandra@example.com,Germany,Female,61,Regular,2020-04-19
3627,Benjamin Tucker,desireeedwards@example.com,Spain,Female,49,Premium,2022-03-29
3628,Dakota Branch,wallacedakota@example.org,France,Female,18,Discount Seeker,2022-10-13
3629,Michael Henderson,haneyjoshua@example.org,Italy,Other,18,Discount Seeker,2022-02-17
3630,Debra Carter,matthew96@example.com,Sweden,Other,52,Regular,2020-12-21
3631,David Stanley,elizabeth65@example.com,Poland,Male,65,Discount Seeker,2021-06-08
3632,William Castillo,cardenasjessica@example.com,Germany,Other,46,Premium,2020-12-08
3633,Sherri Sherman,christina99@example.org,Spain,Other,51,Regular,2021-04-14
3634,Veronica Lewis,vrobbins@example.net,Italy,Male,22,Regular,2021-11-19
3635,Joyce Garcia,krobinson@example.com,Poland,Male,50,Premium,2022-04-12
3636,Brittney Hunter,sarahgonzalez@example.net,Poland,Male,45,Regular,2022-01-25
3637,Sarah Bennett,tara39@example.org,Belgium,Female,28,One-Time,2022-08-19
3638,Jasmine Chavez,greenchristian@example.org,Poland,Male,39,Premium,2022-04-15
3639,Rachel Kline,ylowery@example.com,Italy,Other,25,Regular,2021-05-30
3640,Jacob Hansen,woodsjeremy@example.com,Netherlands,Female,48,Regular,2020-05-22
3641,Bailey Love,btaylor@example.com,Netherlands,Female,31,Regular,2022-03-20
3642,Kristin Lopez,karen64@example.com,Germany,Other,58,One-Time,2023-03-20
3643,Kimberly Carlson,garciakenneth@example.net,Sweden,Male,37,Regular,2021-02-19
3644,John Bradford,carolyoung@example.net,Germany,Female,57,Regular,2022-12-30
3645,Ryan Garcia,vsanders@example.net,Belgium,Male,40,Discount Seeker,2020-10-23
3646,Cameron Bass,murphychristine@example.org,Germany,Other,47,Premium,2020-11-21
3647,Mrs. Mary Bowers,contreraskara@example.org,Poland,Female,40,Regular,2021-11-26
